source_id,designation,ra,dec,Glong,Glat,ecl_lon,ecl_lat,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ruwe,pm,random_index,solution_id,dist_bw_hpm_bgs,ra_bgs,era_bgs,dec_bgs,edec_bgs,source_id bgs,plx_bgs,eplx_bgs,pm_bgs,pmra_bgs,epmra_bgs,pmdec_bgs,epmdec_bgs,RUWE_bgs,g_mag_HPMS,bp_mag_HPMS,rp_mag_HPMS,bp_rp_HPMS,bp_g_HPMS,g_rp_HPMS,g_mag_bgs,bp_mag_bgs,rp_mag_bgs,bp_rp_bgs,TIMESTAMP,M_G,DIST,SPEEED,TIME,FAC,YEARS AFTER,DATE,year
5.97E+18,Gaia EDR3 5972452230456861056,260.3688264,-39.11363573,348.7459504,-1.347067102,262.2415145,-15.93339087,6.626589509,-30.81519623,-131.7813558,0.113387264,0.08553393,0.120739855,0.15457171,0.119710885,1.1558867,135.33626,1810772043,1.64E+18,0.000937,260.3686215,0.6892268,-39.11455943,0.43442592,5.97E+18,-0.578883792,0.6961109,0.912914,-0.686744504,1.2333082,-0.601493035,0.72340953,1.0861459,17.315172,18.767057,16.046041,2.721016,1.4518852,1.2691307,20.051453,20.416906,18.716585,1.7003212,0.007,11.42162234,0.000937,135.33626,24.92458414,3560.654878,25.2,08-03-2041,2041
5.62E+18,Gaia EDR3 5615619235012338560,116.5259649,-23.17869322,239.6359193,0.792359697,124.4680879,-43.49544449,22.15966538,-56.9040814,-300.4670751,0.009525989,0.011229663,0.0172177,0.01103725,0.015329934,1.1222187,305.808,1015483153,1.64E+18,0.001285943,116.5256093,0.19296068,-23.1799369,0.2334112,5.62E+18,0.862960627,0.402417,1.2431924,0.088181851,0.21201085,1.240061003,0.32493544,0.9530548,14.196023,15.501802,13.069494,2.4323082,1.3057795,1.1265287,19.731081,20.253908,18.42343,1.8304787,0.0041,10.92383899,0.001285943,305.808,15.13823968,3692.25358,14.76,01-10-2030,2030
4.12E+18,Gaia EDR3 4119537677541812480,268.7777587,-19.18783593,9.485988839,3.132377368,268.8425047,4.24653417,15.01270819,84.73316677,-103.9564285,0.04031534,0.032384757,0.041983698,0.0518538,0.03402847,1.118611,134.11432,1005417201,1.64E+18,0.001077002,268.7783684,0.0893875,-19.18874607,0.07158017,4.12E+18,0.652160156,0.09462622,1.2456774,-0.418986634,0.11475863,-1.173099385,0.07516156,1.0287309,15.536424,17.038095,14.3525505,2.685545,1.5016718,1.1838732,17.210218,18.154009,16.179924,1.9740849,0.00809,11.41871922,0.001077002,134.11432,28.90971822,3573.512759,29.124,07-02-2045,2045
4.64E+18,Gaia EDR3 4638516030587820416,24.9134587,-73.93003011,298.4151483,-42.7727739,312.3676584,-68.12736437,1.875764427,110.1465479,25.5746103,0.29109573,0.25091454,0.2972708,0.3866095,0.3337309,1.0204028,113.07662,960812204,1.64E+18,0.000391,24.91450567,0.21618915,-73.92976743,0.17734016,4.64E+18,0.086293509,0.21279933,1.2470502,0.93535949,0.25760403,-0.824764634,0.22900012,0.9848263,19.60796,,,,,,19.351107,19.54197,18.209146,1.3328228,0.0096,10.97385148,0.000391,113.07662,12.44819663,1296.687149,34.56,15-07-2050,2050
3.44E+18,Gaia EDR3 3435936797005990784,99.10767267,31.6105972,182.8684216,10.91808364,97.83225838,8.418606771,4.132143723,20.39991076,-115.043929,0.074416414,0.06585764,0.08351557,0.096627265,0.07602023,1.0188549,116.838615,989274032,1.64E+18,0.000914,99.10775014,0.16636463,31.60968535,0.14528365,3.44E+18,0.105057805,0.18750222,1.2425588,-0.274534833,0.21582521,-1.211851118,0.1661359,1.0110651,17.049448,18.107018,15.93116,2.1758575,1.0575695,1.118288,18.475042,18.946934,17.841942,1.1049919,0.0078,10.13032509,0.000914,116.838615,28.16192232,3610.502862,28.08,23-01-2044,2044
3.34E+18,Gaia EDR3 3341664571254715648,84.49059771,14.29599392,191.6074716,-9.159499883,84.59438625,-9.039966015,10.51923479,74.21040805,-99.60078074,0.04509206,0.033916768,0.05129327,0.065140724,0.040762383,1.0716863,124.20749,1479726801,1.64E+18,0.001122067,84.4913263,0.18959774,14.29512182,0.14126733,3.34E+18,0.316890928,0.2140823,1.2689333,1.257319283,0.26686525,0.171288797,0.16307816,1.0133747,16.20873,17.71972,15.006508,2.713213,1.5109901,1.2022228,18.818228,19.490225,17.999424,1.4908009,0.00895,11.31865074,0.001122067,124.20749,32.52171991,3633.711721,32.22,13-03-2048,2048
5.80E+18,Gaia EDR3 5795887911598514944,230.9756106,-71.18208782,314.6710853,-11.87343372,251.4835819,-50.2428416,11.3618171,-48.3472148,-103.8741528,0.04484896,0.051504143,0.06560246,0.049461838,0.06356759,0.99617416,114.5744,585091868,1.64E+18,0.000947,230.9751655,0.11543757,-71.18302437,0.13082713,5.80E+18,-0.168867276,0.16824746,0.8278832,0.730093847,0.13039602,0.39032493,0.16526535,1.0239742,17.13269,19.179039,15.8079405,3.3710985,2.0463486,1.32475,18.762924,19.105736,18.280447,0.8252888,0.00896,12.40992897,0.000947,114.5744,29.75533802,3320.908261,32.256,26-03-2048,2048
3.03E+18,Gaia EDR3 3028990986473281024,114.9843058,-15.88056462,232.575007,3.154485052,120.4504179,-36.71584707,1.969082412,116.0070428,-1.961696226,0.015151938,0.015548684,0.021596998,0.019071033,0.017923921,0.97834665,116.02363,1347258039,1.64E+18,0.000555,114.9848826,0.14717168,-15.88057709,0.17750995,3.03E+18,0.705114899,0.2400807,1.3405087,-1.336081738,0.18549731,0.108853754,0.23461355,1.0109925,14.511864,14.865168,13.967454,0.89771366,0.3533039,0.54440975,18.702576,18.480808,17.389107,1.0917015,0.0049,5.983183465,0.000555,116.02363,17.22062997,3514.41428,17.64,17-08-2033,2033
4.17E+18,Gaia EDR3 4166842820925738752,262.9241509,-9.190189553,15.26262724,13.10453186,262.7982262,14.07237319,3.856267305,-4.136588732,-124.3269426,0.06704793,0.052812953,0.09627736,0.08257213,0.061114844,1.6225338,124.39574,1207856856,1.64E+18,0.00091,262.924055,0.61405236,-9.19109482,0.4849377,4.17E+18,-0.260041307,0.87382025,1.3435125,-1.06991903,0.7706675,0.812587994,0.59551966,1.0753022,16.438026,17.8587,15.272512,2.5861874,1.4206734,1.165514,20.464394,21.36102,19.345177,2.0158424,0.0072,9.368861651,0.00091,124.39574,26.33530698,3657.681525,25.92,25-11-2041,2041
4.11E+18,Gaia EDR3 4106504169780836096,279.5626782,-11.8307843,20.90746705,-2.486971727,279.5441515,11.29223552,6.766041404,69.44058306,-111.9002984,0.044363536,0.043063592,0.056503206,0.052288588,0.04084723,0.96360654,131.69537,409729966,1.64E+18,0.00127371,279.5632776,0.06297508,-11.83191485,0.06849996,4.11E+18,1.02585087,0.09266682,1.0378754,0.822192562,0.07696175,0.633391458,0.057720046,0.99183375,15.93385,17.34622,14.766861,2.579359,1.4123697,1.1669893,16.611626,17.58283,15.623268,1.9595623,0.0093,10.08552326,0.00127371,131.69537,34.81789831,3743.860033,33.48,16-06-2049,2049
5.35E+17,Gaia EDR3 534570772334265216,25.38811516,72.39600069,126.7505212,9.896822646,61.25428684,55.37985776,14.86593996,5.884267579,-147.6008615,0.026535505,0.02697607,0.03434983,0.031975895,0.03953159,0.9796912,147.71811,323124082,1.64E+18,0.000604,25.38809001,0.19775015,72.39539722,0.18302122,5.35E+17,-0.112228302,0.2335997,1.0599058,-0.999101107,0.2559959,0.353832113,0.27398545,1.1402875,16.065426,17.80872,14.796861,3.011859,1.7432938,1.2685652,19.23274,19.511127,18.192337,1.3187904,0.00406,11.92638787,0.000604,147.71811,14.71992838,3625.598124,14.616,09-08-2030,2030
3.16E+18,Gaia EDR3 3164833552133290624,117.0114033,15.33565515,205.1459734,19.29573623,116.114346,-5.68837246,5.208583387,66.79124634,-74.68057013,0.2988315,0.24485257,0.35515884,0.34420773,0.24772842,1.1540995,100.19111,1600305248,1.64E+18,0.000797,117.01193,0.36446348,15.33504105,0.30820432,3.16E+18,0.612937505,0.43789646,1.0769887,-0.46742134,0.41409004,-0.970268974,0.29974046,0.9701889,18.91841,20.72623,17.607159,3.119072,1.8078213,1.3112507,19.394533,19.62326,18.92196,0.70129967,0.00799,12.50200811,0.000797,100.19111,28.63727131,3584.139088,28.764,28-09-2044,2044
6.73E+18,Gaia EDR3 6726013554037545088,272.8201481,-39.69921572,353.2027651,-9.897842148,272.2601931,-16.28205857,5.205789509,13.56214212,-137.8974306,0.0577965,0.054041345,0.064875826,0.06633056,0.05488019,1.009703,138.56274,1320722234,1.64E+18,0.001000239,272.8203475,0.35982853,-39.70020413,0.34147125,6.73E+18,-0.195069935,0.38788486,1.3837857,-0.847371404,0.40863872,-1.093994852,0.3408421,1.0094671,16.481262,17.739754,15.364802,2.3749514,1.2584915,1.1164598,19.425932,20.163824,18.504097,1.6597271,0.0072,10.06369502,0.001000239,138.56274,25.98721994,3609.336103,25.92,25-11-2041,2041
6.26E+18,Gaia EDR3 6260647800161058688,237.5728311,-17.65272488,352.1336083,27.67142187,239.241385,2.391051613,7.635150611,-132.9038343,-48.85469112,0.019000715,0.011975436,0.02084704,0.023510301,0.015303368,1.1821373,141.59877,1805148076,1.64E+18,0.001196876,237.5716646,0.19359663,-17.65316866,0.13055973,6.26E+18,1.420722492,0.20846818,1.3768016,1.360484061,0.24175633,0.211343108,0.16435233,8.548093,14.170777,15.264653,13.123113,2.1415405,1.0938759,1.0476646,15.240276,15.7085705,14.501754,1.2068167,0.00866,8.584865042,0.001196876,141.59877,30.42931517,3513.777733,31.176,26-02-2047,2047
5.96E+18,Gaia EDR3 5961963130018118912,262.5258455,-38.81092849,349.9354869,-2.568225873,263.9613327,-15.52819193,18.07231417,-141.6486362,-363.6326394,0.041646507,0.033282764,0.045909252,0.060163137,0.04756393,0.9663612,390.2474,156463313,1.64E+18,0.000914,262.5254544,0.1520686,-38.81179017,0.12537934,5.96E+18,0.644381341,0.16420278,1.1546918,0.210398519,0.22604212,-1.135361458,0.17896196,1.0091646,15.80338,17.613182,14.519072,3.0941105,1.809802,1.2843084,18.222935,19.258003,17.084646,2.173357,0.00243,12.08844884,0.000914,390.2474,8.431574432,3469.783717,8.748,28-09-2024,2024
1.95E+18,Gaia EDR3 1947805915427297664,326.244586,35.59623664,85.52439475,-13.39619335,344.8535537,45.54181867,2.551525795,-48.94424016,-101.2457354,0.017822465,0.024652427,0.035387613,0.02712972,0.028396176,0.9931921,112.45549,1117930943,1.64E+18,0.00067,326.244296,0.12996423,35.59560912,0.16836324,1.95E+18,0.105824788,0.24258122,1.3849505,-0.031678335,0.19189644,-1.384588177,0.19688599,1.0102723,16.001055,16.834063,15.096119,1.7379436,0.8330078,0.90493584,19.299084,19.692698,18.275467,1.4172306,0.00623,8.035054816,0.00067,112.45549,21.44848597,3442.774635,22.428,31-05-2038,2038
4.14E+18,Gaia EDR3 4136620549139794816,262.0049726,-16.18274174,8.699897895,10.20642872,262.2650146,7.042125386,7.931809771,-114.0220838,11.73412573,0.023618406,0.016707866,0.027727,0.032513615,0.021290416,0.9083486,114.624275,810090748,1.64E+18,0.000853,262.0040851,0.30923814,-16.1826985,0.23614939,4.14E+18,0.575036891,0.326176,1.4225266,-1.406887051,0.4538701,-0.210358412,0.29751718,1.0274172,14.78749,15.948169,13.712541,2.2356281,1.1606789,1.0749493,19.32497,19.571455,17.988228,1.5832272,0.00773,9.28435145,0.000853,114.624275,26.79013673,3465.73567,27.828,23-10-2043,2043
3.10E+18,Gaia EDR3 3103716476749587840,100.4629435,-4.890887807,216.2021997,-4.356156818,101.8142719,-27.90207393,13.85376812,93.5957502,-110.517761,0.30153346,0.3345503,0.37631547,0.3781302,0.41997266,1.0010278,144.82521,370163529,1.64E+18,0.000511,100.4632795,0.27754068,-4.891273457,0.30768487,3.10E+18,0.041895144,0.35670635,1.4335223,-0.427473181,0.33400998,1.368302915,0.362335,1.064166,19.540306,19.64806,18.421103,1.2269573,0.10775375,1.1192036,19.357756,19.631199,18.483856,1.1473427,0.00343,15.24814557,0.000511,144.82521,12.70220841,3703.267757,12.348,04-05-2028,2028
1.73E+18,Gaia EDR3 1730057391410100224,316.4089477,1.957860212,51.65244821,-28.42398076,319.4808601,17.78553316,5.034342747,-82.19568458,-57.90970578,0.16766208,0.15936252,0.19295092,0.20706007,0.17852381,1.1275482,100.54683,51855416,1.64E+18,0.001045727,316.4080747,0.29519308,1.957283773,0.3108529,1.73E+18,0.240711175,0.33313096,1.1804273,0.842690477,0.3566621,-0.826608427,0.3329431,0.93461186,18.591032,20.355127,17.269758,3.085369,1.7640953,1.3212738,19.64157,20.096935,19.06012,1.0368156,0.01023,12.1007459,0.001045727,100.54683,37.44143102,3659.963932,36.828,20-10-2052,2052
3.12E+18,Gaia EDR3 3116936798405124480,95.36046148,-3.271469391,212.4327234,-8.16266417,95.98738761,-26.59940651,12.2577429,-91.26347878,-46.81330131,0.046837755,0.056529436,0.06607236,0.057937004,0.051457483,1.0500374,102.56953,503098162,1.64E+18,0.000749,95.359763,0.05105646,-3.271743012,0.063754335,3.12E+18,0.507480439,0.07396246,1.4473094,0.795260816,0.062350936,-1.209241428,0.055701263,1.0422592,16.216307,17.854511,14.913191,2.9413204,1.6382046,1.3031158,16.482056,16.944958,15.794119,1.1508389,0.00716,11.65835954,0.000749,102.56953,26.28850888,3671.579452,25.776,04-10-2041,2041
9.93E+17,Gaia EDR3 993144190006664832,102.6904979,52.22818829,163.9439212,21.02820997,98.86564714,29.17876138,13.40594537,39.57208699,-337.9019955,0.013597458,0.013043698,0.015871847,0.015837144,0.01406036,1.1604129,340.21127,24220958,1.64E+18,0.000924,102.6906799,0.2815534,52.2272714,0.2699,9.93E+17,0.816731219,0.3288791,1.4605094,1.300543005,0.3164957,-0.664586712,0.2761397,1.0204536,13.664758,14.69024,12.666923,2.0233173,1.0254822,0.99783516,19.500051,19.653091,17.995327,1.6577644,0.0028,9.301245226,0.000924,340.21127,9.777453874,3491.947812,10.08,27-01-2026,2026
5.92E+18,Gaia EDR3 5919539676443139328,264.5771284,-56.17004928,335.7741412,-12.90585762,266.4113788,-32.7983018,4.793644784,-34.97890107,-112.4570816,0.08808429,0.09679386,0.11869778,0.11497206,0.11123339,0.9791619,117.77147,269048311,1.64E+18,0.000384,264.5770019,0.3727801,-56.17042686,0.41685295,5.92E+18,0.29968386,0.472557,1.2483195,0.774584848,0.5245242,0.978938166,0.48757944,1.0150026,17.696178,19.100147,16.408382,2.6917648,1.4039688,1.287796,19.840937,9000000000,9000000000,9000000000,0.0033,11.09950725,0.000384,117.77147,11.73798714,3556.965799,11.88,15-11-2027,2027
4.27E+17,Gaia EDR3 427240364240697344,9.445351595,61.39469086,121.2975607,-1.433714769,41.73530241,50.73614519,5.367328923,115.4419362,-5.565979338,0.112904206,0.12166626,0.15579683,0.15110682,0.18509145,1.0359968,115.57604,1629916037,1.64E+18,0.000571,9.446502868,0.12523241,61.39454237,0.14399843,4.27E+17,0.214184941,0.17541388,1.487161,-1.473236827,0.1655608,0.203029816,0.21219991,1.0048903,18.576736,20.148592,17.169521,2.9790707,1.5718555,1.4072151,18.825302,19.50623,17.949305,1.5569248,0.00983,12.22552705,0.000571,115.57604,17.7856933,1809.327904,35.388,13-05-2051,2051
6.50E+17,Gaia EDR3 649626211682661632,125.3289661,13.04148766,210.9563143,25.73872858,124.5231461,-6.264481831,7.955438281,-75.29160303,66.73903497,0.043970168,0.030709505,0.049575657,0.054020055,0.040668894,0.98306614,100.61275,1243202708,1.64E+18,0.001153703,125.3280849,0.12972143,13.04225842,0.08888372,6.50E+17,-0.050297699,0.15300749,0.95417875,-0.932055662,0.16607632,-0.20427748,0.12722285,0.9975474,16.077536,17.502111,14.908689,2.593423,1.4245758,1.1688471,18.225964,18.47057,17.80231,0.66825867,0.01166,10.58085655,0.001153703,100.61275,41.28036258,3540.339844,41.976,12-12-2057,2057
5.89E+18,Gaia EDR3 5886033021698244864,234.9137664,-52.5448315,326.9909792,2.286788821,245.6482244,-32.03092655,11.88270865,-115.4075326,-99.54477155,0.09960982,0.085563555,0.12735718,0.1343767,0.11941242,1.0302905,152.40755,981687532,1.64E+18,0.000827,234.9129573,0.090357736,-52.54549655,0.07758942,5.89E+18,0.6018967,0.11306999,1.5018938,-1.305391146,0.12231151,-0.74272395,0.10921117,1.0583625,18.03207,20.300545,16.633835,3.66671,2.2684746,1.3982353,17.93536,18.63541,17.09886,1.5365505,0.007,13.40664724,0.000827,152.40755,19.53446532,2790.637903,25.2,08-03-2041,2041
4.04E+18,Gaia EDR3 4043279674185187584,269.1545255,-32.95986234,357.7408356,-4.08049498,269.2807113,-9.522692461,3.056656291,-45.63548262,-161.9339504,0.18231244,0.14080633,0.18597247,0.22716023,0.15497224,1.6166528,168.2415,1268202006,1.64E+18,0.001261025,269.1542152,0.13596699,-32.9610962,0.11121011,4.04E+18,0.569342965,0.12402357,0.99439764,0.989868682,0.15417852,0.094797858,0.1051496,1.070335,16.935425,17.594074,15.652364,1.9417105,0.65864944,1.283061,17.755375,18.446665,16.833347,1.6133175,0.00736,9.361658034,0.001261025,168.2415,26.98317597,3666.192387,26.496,24-06-2042,2042
6.00E+18,Gaia EDR3 5998093661923453440,240.5621366,-38.51379248,339.0100069,10.64394102,246.2238126,-17.47321346,6.545288,-80.21596149,-77.86472898,0.2730272,0.17997776,0.34007415,0.37475917,0.28012082,1.0433891,111.79229,1542306112,1.64E+18,0.000541,240.5617286,0.036060505,-38.51422917,0.024910282,6.00E+18,0.642904279,0.04359579,1.3310777,-1.328351879,0.04902,0.085140859,0.03653496,1.0248076,19.064095,,,,,,15.968026,16.446417,15.240973,1.2054434,0.0054,13.1437388,0.000541,111.79229,17.421595,3226.221295,19.44,05-06-2035,2035
3.04E+18,Gaia EDR3 3044305705974486400,118.4009971,-5.621627973,225.2157321,11.10723945,121.7742032,-25.98227074,10.59663744,-85.19884053,65.26298923,0.024137568,0.020702325,0.035591487,0.034539726,0.025201032,1.0379043,107.32241,1523363230,1.64E+18,0.001040943,118.4001304,0.034615383,-5.6210452,0.029416148,3.04E+18,0.280446832,0.050757803,1.5144238,-1.139489444,0.049293876,0.997518703,0.03558662,1.0442911,15.706277,17.203922,14.505761,2.6981611,1.4976454,1.2005157,16.451227,16.728395,15.9871855,0.74121,0.0096,10.83211738,0.001040943,107.32241,34.91716968,3637.205175,34.56,15-07-2050,2050
6.71E+18,Gaia EDR3 6706864012815644928,274.8199617,-47.85713224,346.3268985,-14.74887076,273.5515662,-24.47725704,15.23174377,174.5631272,-66.57476812,0.020022312,0.018539865,0.02471746,0.021808768,0.017544182,1.0506308,186.82742,684970075,1.64E+18,0.000806,274.8210754,0.13605225,-47.85743354,0.12750524,6.71E+18,0.083716696,0.1653573,1.5290643,-1.38335126,0.14837831,-0.651442061,0.123768225,1.0866597,14.511049,15.932742,13.324984,2.6077585,1.4216928,1.1860657,18.142288,18.196177,16.677378,1.5187988,0.00599,10.42479713,0.000806,186.82742,15.53091083,2592.806482,21.564,19-07-2037,2037
2.43E+17,Gaia EDR3 243170504156309376,51.65203815,47.71189358,148.0903876,-7.436149744,61.79522253,27.9578367,3.110455445,84.26575893,-73.73631118,0.15531366,0.10595725,0.18041646,0.23392357,0.15493605,1.306272,111.972145,1474668532,1.64E+18,0.000786,51.65273685,0.28340733,47.71126428,0.26022172,2.43E+17,0.453574577,0.376449,1.3229815,1.219809195,0.40550473,0.512196855,0.3834013,0.97997874,17.833311,18.664585,16.361927,2.302658,0.83127403,1.471384,19.681608,20.390411,18.78128,1.6091309,0.0085,10.29743092,0.000786,111.972145,25.27057064,2973.008311,30.6,31-07-2046,2046
3.45E+18,Gaia EDR3 3447769882877312896,84.88801424,31.63447305,177.016427,0.307405144,85.60335827,8.273178016,2.722767847,101.4754678,-98.92256829,0.17890596,0.13459639,0.20117217,0.23288465,0.15592107,1.051658,141.71431,292323915,1.64E+18,0.000722,84.88861596,0.1736432,31.63396396,0.12826829,3.45E+18,0.403277471,0.19171996,1.5651195,0.339681358,0.22548625,-1.527813977,0.15133236,0.9671159,18.29467,19.481947,17.362282,2.1196651,1.1872768,0.9323883,18.21323,19.473373,17.105024,2.368349,0.00553,10.46972307,0.000722,141.71431,18.34112589,3316.659293,19.908,23-11-2035,2035
1.98E+18,Gaia EDR3 1975684445070487936,332.0809996,47.730898,96.68199626,-6.65395547,0.521268662,53.53347608,7.029058121,92.33791487,113.3874303,0.064306535,0.06721838,0.08315227,0.08517928,0.084462166,1.0287055,146.22928,999144072,1.64E+18,0.00104141,332.0817321,0.18710275,47.73181548,0.20277724,1.98E+18,0.670278306,0.25236914,1.3618935,-1.331573913,0.24242055,0.285770584,0.25153744,1.0375108,17.687359,19.281668,16.44639,2.8352776,1.5943089,1.2409687,19.373781,20.45483,18.264383,2.1904469,0.0078,11.92184467,0.00104141,146.22928,25.63834001,3286.966668,28.08,23-01-2044,2044
3.97E+17,Gaia EDR3 396937548897992448,23.00667367,44.19681366,130.5671164,-18.07237304,38.99971502,31.87975096,7.511973695,137.5277909,0.983611792,0.6615004,0.6208114,0.8547199,0.6800995,0.7337598,0.9590569,137.53131,1513180624,1.64E+18,0.000917,23.00794213,0.3365016,44.19693283,0.35457096,3.97E+17,-0.137243817,0.41946247,1.5950854,-1.394960855,0.39596346,-0.773551387,0.41397345,1.0185881,20.443596,20.51649,20.146866,0.3696251,0.07289505,0.29673004,19.67938,20.247187,19.075575,1.1716118,0.0091,14.82236629,0.000917,137.53131,24.00326151,2637.721045,32.76,26-09-2048,2048
4.21E+18,Gaia EDR3 4206202764547817472,286.3255572,-5.620090647,29.49135412,-5.635713126,286.9963095,16.86112213,2.636941861,-49.24618866,-119.1751585,0.2693318,0.2612978,0.29658663,0.32859954,0.3289112,0.98528165,128.94923,765543765,1.64E+18,0.000702,286.3252925,0.2727593,-5.620741644,0.27364197,4.21E+18,0.494658463,0.32021195,1.603656,1.083021461,0.33451357,-1.182699211,0.33345395,0.9880055,19.002,19.710669,17.854958,1.855711,0.70866776,1.1470432,19.16186,19.664793,18.234005,1.430788,0.0055,11.10750277,0.000702,128.94923,19.59841094,3563.347444,19.8,15-10-2035,2035
6.13E+17,Gaia EDR3 613060268871761280,147.6025248,11.021644,224.6740596,44.59632047,146.0218917,-1.936367272,10.42972073,-102.4130692,-70.35700681,0.1517481,0.15592618,0.1762635,0.20614439,0.17254418,1.0540884,124.251945,1577446784,1.64E+18,0.001202971,147.6015158,0.12301335,11.0209612,0.12674059,6.13E+17,1.109674582,0.14232118,1.6039153,-1.437117738,0.16873184,-0.712205797,0.13975938,0.9556045,18.194546,20.35157,16.821388,3.530182,2.1570244,1.3731575,18.054407,18.922617,17.145695,1.7769222,0.00979,13.2859094,0.001202971,124.251945,34.85414735,3560.178484,35.244,22-03-2051,2051
